,Product_ID,Review_ID,Sentence_ID,Sentence,Clean_Sentences,Frequent_Features,Classes,Opinion Words,Effective_Opinions,Infrequent_Features,Sentiment_Class
4068,13.0,2688.0,4803.0,"great phone , i 'd buy another .",great phone buy anoth,['phones'],1.0,{'great'},{'great'},['great buy'],1.0
4069,13.0,2689.0,4804.0,"excellent phone , the phone looks much better than what u see in the pictures .",excel phone phone look better u pictur,"['pictures', 'phones']",1.0,"{'better', 'excel'}",{'excellent'},[],1.0
4071,13.0,2689.0,4806.0,"one more thing , the default ringtones that come with the phone are horrible .",thing default rington come phone horribl,"['thing phones', 'thing', 'ringtones', 'phones']",-1.0,"{'more', 'horribl'}",{'more'},[],1.0
4072,13.0,2689.0,4807.0,overall an excellent phone .,overal excel phone,['phones'],1.0,{'excel'},{'excellent'},[],1.0
4073,13.0,2689.0,4808.0,the service from t-mobile is very good too .,servic t mobil veri good,"['mobile service', 't', 'service', 'mobile']",1.0,{'good'},set(),[],1.0
4076,13.0,2689.0,4811.0,"great phone , easy to use , excellent network , no regrets ! ! !",great phone easi use excel network not_regret,"['phones use', 'use', 'phones']",1.0,"{'easi', 'great', 'excel'}","{'easy', 'great'}",['excellent network'],1.0
4077,13.0,2690.0,4812.0,i purchased this phone for just 50 $ and there is no end to what i can do with it .,purchas phone $ not_end,['phones'],1.0,set(),set(),[],1.0
4078,13.0,2690.0,4813.0,nokia and t-mobile really teamed up well on this baby .,nokia t mobil realli team babi,"['nokia mobile', 't', 'nokia', 'mobile']",1.0,set(),set(),[],1.0
4082,13.0,2690.0,4817.0,"service is great as far as i can tell , features work like a charm , ringtones are high quality if you buy them from t-mobile and aim is great .",servic great far tell featur work like charm rington high qualiti buy t mobil aim great,"['mobile service', 't', 'service', 'ringtones', 'quality', 'mobile', 'features']",1.0,"{'high', 'great'}",set(),['high quality'],1.0
4084,13.0,2690.0,4819.0,"this is probably your best bet if you are looking for a phone in this price range , or like me , do not have the patience to deal with annoying flip phones .",probabl best bet look phone price rang like not_hav patienc deal annoy flip phone,['phones'],1.0,"{'best', 'flip', 'annoy'}",set(),[],1.0
4087,13.0,2690.0,4822.0,"1 month , no problems , great phone i 'm very pleased with my 6610 phone .",month not_problem great phone m veri pleas phone,['phones'],1.0,"{'pleas', 'great'}",{'great'},['great m'],1.0
4088,13.0,2690.0,4823.0,"yes , the features are numerous .",yes featur numer,['features'],1.0,{'numer'},set(),[],1.0
4089,13.0,2690.0,4824.0,the speakerphone works better than any speakerphone i 've ever had .,speakerphon work better ani speakerphon ve,['speakerphone'],1.0,set(),set(),[],1.0
4091,13.0,2690.0,4826.0,"the sound quality is excellent , except , maybe a * tad * too quiet at times when there are quieter talkers on the other end of the line .",sound qualiti excel mayb tad quiet time quieter talker end line,"['sound quality', 'sound', 'quality']",1.0,"{'other', 'quieter', 'quiet', 'excel'}",set(),['sound quality'],1.0
4092,13.0,2690.0,4827.0,the included earpiece is very comfortable and easy to use .,includ earpiec veri comfort easi use,['use'],1.0,"{'easi', 'comfort'}",set(),[],1.0
4093,13.0,2690.0,4828.0,i have not had any distortion problems with this phone and am more pleased with this phone than any i 've used before .,not_had ani distort problem phone pleas phone ani ve use befor,"['phones use', 'use', 'problems', 'phones']",1.0,{'pleas'},set(),[],1.0
4095,13.0,2691.0,4830.0,first let me say that it is much smaller than it looks on the web and it also looks better .,let smaller look web look better,[],1.0,"{'better', 'smaller'}",set(),[],1.0
4096,13.0,2691.0,4831.0,the radio feature has superb sound quality .,radio featur superb sound qualiti,"['sound quality', 'features radio', 'sound', 'radio', 'quality', 'features']",1.0,{'superb'},set(),['superb quality'],1.0
4099,13.0,2691.0,4834.0,it has a classic design yet looks hip .,classic design look hip,['design'],1.0,{'classic'},{'classic'},[],1.0
4101,13.0,2691.0,4836.0,it is extremely light and dissapears in your pocket .,extrem light dissapear pocket,"['pocket', 'light']",1.0,set(),set(),['light dissapears'],1.0
4103,13.0,2691.0,4838.0,the battery is alot better than most of the phones out there .,batteri alot better phone,"['battery phones', 'phones', 'battery']",1.0,"{'better', 'most'}",set(),[],1.0
4109,13.0,2691.0,4844.0,this phone is great as a whole and is not like others with one or two good qualities .,phone great not_lik good qualiti,"['phones quality', 'quality', 'phones']",1.0,"{'good', 'great', 'not_lik'}",set(),[],1.0
4116,13.0,2692.0,4851.0,the only problem that i have found with the internet service is that it does not access mls ( real estate broker software ) very well at all .,onli problem found internet servic doe not_access mls real estat broker softwar veri,"['service', 'problems', 'internet']",-1.0,"{'real', 'onli'}",{'only'},[],-1.0
4118,13.0,2692.0,4853.0,it does well in all aspects of internet browsing .,doe aspect internet brows,['internet'],1.0,set(),set(),[],-1.0
4130,13.0,2694.0,4865.0,i find the lack of entertaining games on this phone quite disturbing .,find lack entertain game phone quit disturb,"['phones', 'games']",-1.0,"{'entertain', 'disturb'}",set(),['entertaining games'],1.0
4133,13.0,2694.0,4868.0,battery life is good for a phone of this size .,batteri life good phone size,"['phones battery life', 'phones life', 'battery phones', 'battery life', 'phones', 'life', 'battery']",1.0,{'good'},set(),['good size'],1.0
4134,13.0,2694.0,4869.0,"but anyway , the only thing you should really look at here is the fact that the phone does have voice dialing .",onli thing realli look fact phone doe voic dial,"['phones voice', 'thing phones', 'voice dialing', 'phones dialing', 'voice', 'thing', 'phones', 'dialing']",1.0,{'onli'},{'only'},[],-1.0
4135,13.0,2694.0,4870.0,great screen and great sound .,great screen great sound,"['sound', 'screen']",1.0,{'great'},{'great'},['great sound'],1.0
4137,13.0,2694.0,4872.0,"the 6610 excels as a cell phone , thank god .",excel cell phone thank god,['phones'],1.0,set(),set(),[],1.0
4138,13.0,2694.0,4873.0,"the voice quality is very good , and it gets great reception ( that is , in places where you get t-mobile coverage , which is not that good ; see below ) .",voic qualiti veri good great recept place t mobil coverag not_that good,"['voice', 't', 'reception', 'quality', 'mobile']",1.0,"{'good', 'great'}",set(),['mobile coverage'],1.0
4139,13.0,2694.0,4874.0,"the color screen makes this free-after-rebates phone shine bright , and commands are very responsive .",color screen free rebat phone shine bright command veri respons,"['phones screen', 'color screen', 'screen', 'phones', 'color']",1.0,"{'bright', 'free', 'respons'}",{'free'},['free rebates'],1.0
4140,13.0,2694.0,4875.0,my only gripe about the hardware is the buttons .,onli gripe hardwar button,['buttons'],-1.0,{'onli'},set(),[],-1.0
4142,13.0,2694.0,4877.0,"this model does have the traditional key arrangement , it 's just that they are really close to one another , and have unconventional shapes , so it takes a big getting used to for someone like me with big hands .",model doe tradit key arrang realli close anoth unconvent shape big use someon like big hand,"['use', 'keys']",-1.0,"{'unconvent', 'big', 'close', 'tradit'}",set(),['key arrangement'],1.0
4144,13.0,2694.0,4879.0,"other than that , this is a perfect phone for those of us with no patience for flips .",perfect phone not_pati flip,['phones'],1.0,"{'perfect', 'other'}",{'perfect'},['perfect not_patience'],1.0
4145,13.0,2694.0,4880.0,"finally , i reiterate my thumbs-down rating for t-mobile as a carrier .",final reiter thumb rate t mobil carrier,"['t', 'mobile']",-1.0,set(),set(),[],-1.0
4146,13.0,2694.0,4881.0,"their network coverage is very sporadic , and the network always seems overloaded , resulting in very unpleasant calling experience .",network coverag veri sporad network alway overload result veri unpleas experi,[],-1.0,"{'sporad', 'overload', 'unpleas'}",set(),[],1.0
4148,13.0,2695.0,4883.0,"the nokia 6610 is a relatively new phone , and what a great phone it is .",nokia relat new phone great phone,"['nokia phones', 'phones', 'nokia']",1.0,"{'new', 'great'}",{'new'},['new phone'],1.0
4150,13.0,2695.0,4885.0,"after using it , i found the size to be perfect for carrying in a pocket .",use found size perfect carri pocket,"['use', 'pocket']",1.0,{'perfect'},set(),[],1.0
4151,13.0,2695.0,4886.0,"it is just a tad small to hold to your ear with your shoulder , but that is solved with the very comfortable handsfree ear-piece which is included .",tad small hold ear shoulder solv veri comfort handsfre ear piec includ,"['piece', 'ear']",1.0,"{'comfort', 'small'}",set(),['small shoulder'],1.0
4153,13.0,2695.0,4888.0,"unfortunately , the 6610 does not offer voice dialing like my previous phone , but the other features it packs outweighs this shortcoming .",unfortun doe not_off voic dial like previous phone featur pack outweigh shortcom,"['phones voice', 'phones features', 'voice dialing', 'phones dialing', 'voice', 'phones', 'features', 'dialing']",-1.0,"{'previous', 'other'}",{'previous'},['previous features'],1.0
4154,13.0,2695.0,4889.0,"when i turned the phone on , the first thing that hit me is how good the screen is .",turn phone thing hit good screen,"['thing phones', 'phones screen', 'thing', 'screen', 'phones']",1.0,"{'good', 'first'}",{'first'},['good screen'],1.0
4155,13.0,2695.0,4890.0,the resolution is very good and the colors are bright and even changeable !,resolut veri good color bright changeabl,['color'],1.0,"{'bright', 'good', 'changeabl'}",set(),[],1.0
4159,13.0,2695.0,4894.0,"the ringtones included are awesome , and did i mention they were polyphonic ?",rington includ awesom mention polyphon,['ringtones'],1.0,"{'polyphon', 'awesom'}",set(),[],1.0
4162,13.0,2695.0,4897.0,you can also assign special rings and graphics to special people when they call .,assign special ring graphic special peopl,"['rings', 'people']",1.0,{'special'},set(),[],1.0
4164,13.0,2695.0,4899.0,"the phone also sports an image gallery ( with option camera attachment ) , a calendar / organizer , alarm clock with snooze , fm radio ( way cool , even if it is just through an ear-peice ) , games , java applications and gprs high-speed internet connection .",phone sport imag galleri option camera attach calendar organ alarm clock snooz fm radio way cool ear peic game java applic gprs high speed internet connect,"['phones radio', 'phones internet', 'camera phones', 'radio', 'phones', 'options', 'internet', 'games', 'fm', 'ear', 'camera']",1.0,"{'high', 'cool'}",set(),"['high speed', 'cool games']",1.0
4165,13.0,2695.0,4900.0,"the gprs connection is sometimes slow , and writing instant messages with the included aol instant messenger software is a pain , but the other t-zones applications are quite useful .",gprs connect sometim slow write instant messag includ aol instant messeng softwar pain t zone applic quit use,"['use', 't']",1.0,"{'slow', 'instant', 'other'}",set(),['useful applications'],-1.0
4168,13.0,2695.0,4903.0,"one downside : as of this writing , t-mobile has n't updated their t-zone system to fully support the 6610 .",downsid write t mobil not_upd t zone system fulli support,"['t', 'mobile']",-1.0,set(),set(),[],-1.0
4176,13.0,2695.0,4911.0,all my questions or problems have been quickly and satisfactorily resolved .,question problem quick satisfactorili resolv,"['questions', 'problems']",1.0,set(),set(),[],-1.0
4178,13.0,2695.0,4913.0,"the rate plans are also very good , at least for me .",rate plan veri good,[],1.0,"{'good', 'least'}",set(),[],1.0
4181,13.0,2695.0,4916.0,this phone is highly recommended otherwise .,phone high recommend otherwis,['phones'],1.0,set(),set(),[],1.0
4182,13.0,2696.0,4917.0,"nokia makes a great phone , that 's clear .",nokia great phone clear,"['nokia phones', 'phones', 'nokia']",1.0,"{'clear', 'great'}",{'great'},['great phone'],1.0
4183,13.0,2696.0,4918.0,"with all its complicated features , the menus are easily accessible and the quality of the features is great .",complic featur menus easili access qualiti featur great,"['quality', 'features']",1.0,"{'complic', 'great', 'access'}",set(),[],1.0
4184,13.0,2696.0,4919.0,the one huge disappointment is that the phones manufactured for t-mobile lack many of the menus and functions that a nokia straight from the manufacturer should have .,huge disappoint phone manufactur t mobil lack mani menus function nokia straight manufactur,"['phones t', 'nokia phones', 'phones mobile', 'nokia mobile', 't', 'phones', 'nokia', 'mobile', 'function']",-1.0,"{'mani', 'huge'}",set(),"['straight manufacturer', 'mobile lack']",1.0
4187,13.0,2696.0,4922.0,"the internet functions of the phone - wap and gprs - will only work through t-mobile 's services , because they have deleted the menu options that would enable you to configure the phone to be used on a different network .",internet function phone wap gprs onli work t mobil servic becaus delet menu option enabl configur phone use differ network,"['phones use', 'phones t', 'mobile service', 'phones mobile', 'phones internet', 'wap', 'use', 't', 'service', 'phones', 'options', 'mobile', 'menu', 'internet', 'function']",-1.0,{'differ'},set(),['different network'],-1.0
4192,13.0,2697.0,4927.0,this phone is good with a huge array of features built into it .,phone good huge array featur built,"['phones features', 'phones', 'features']",1.0,"{'huge', 'good'}",set(),['good features'],1.0
